,std_california_r2,std_california_mae,std_california_mse,norm_california_r2,norm_california_mae,norm_california_mse,none_california_r2,none_california_mae,none_california_mse
0,0.5971429737359629,0.5352476763196592,0.5296293151408233,0.597142973735963,0.5352476763196585,0.5296293151408231,0.5971429737359627,0.5352476763196587,0.5296293151408237
1,0.6015507891610433,0.5362588391493065,0.5390898360437728,0.601550789161043,0.5362588391493059,0.5390898360437733,0.601550789161043,0.5362588391493085,0.5390898360437733
2,0.591006471966246,0.528979462319564,0.5323502642083178,0.5910064719662464,0.528979462319563,0.5323502642083173,0.5910064719662459,0.5289794623195643,0.532350264208318
3,0.591304882490067,0.5370779294017785,0.5540440300082571,0.5913048824900671,0.537077929401778,0.554044030008257,0.5913048824900671,0.537077929401779,0.5540440300082569
4,0.6221318111480791,0.5258541695643584,0.5004697085848049,0.6221318111480794,0.5258541695643573,0.5004697085848047,0.6221318111480791,0.5258541695643602,0.5004697085848051
5,0.6015843556015092,0.5404061577501014,0.5422898974938395,0.6015843556015092,0.540406157750101,0.5422898974938396,0.6015843556015092,0.5404061577501021,0.5422898974938395
6,0.6096600332982849,0.5300113190529511,0.5195208205768578,0.6096600332982849,0.5300113190529504,0.5195208205768578,0.6096600332982851,0.5300113190529523,0.5195208205768573
7,0.590730369900621,0.5279430081528257,0.536491760456609,0.5907303699006211,0.527943008152825,0.5364917604566088,0.5907303699006209,0.5279430081528255,0.5364917604566091
