,std_diabetes_r2,std_diabetes_mae,std_diabetes_mse,norm_diabetes_r2,norm_diabetes_mae,norm_diabetes_mse,none_diabetes_r2,none_diabetes_mae,none_diabetes_mse
0,0.43845698491295737,41.64925030150086,2827.0709606368036,0.4384569849129575,41.64925030150086,2827.070960636803,0.4384569849129575,41.64925030150087,2827.070960636803
1,0.5012620528324085,44.199071814773525,2919.750773950459,0.5012620528324084,44.199071814773525,2919.75077395046,0.5012620528324083,44.19907181477353,2919.750773950461
2,0.43862005969480655,44.0407712974455,3100.4034409531205,0.43862005969480655,44.0407712974455,3100.4034409531205,0.43862005969480666,44.0407712974455,3100.40344095312
3,0.47465388057520974,46.122046704334494,3324.2174547708487,0.47465388057520996,46.122046704334494,3324.2174547708473,0.47465388057520974,46.12204670433451,3324.217454770849
4,0.4929329680070461,42.00242795515851,2687.1516427887923,0.492932968007046,42.00242795515851,2687.1516427887927,0.4929329680070459,42.00242795515851,2687.151642788793
5,0.47458583500781626,45.773077674259255,3277.9593222388803,0.47458583500781615,45.773077674259255,3277.959322238881,0.47458583500781615,45.773077674259255,3277.959322238881
6,0.5149340612690243,43.05914977235276,2885.9771459408585,0.5149340612690243,43.05914977235277,2885.9771459408585,0.5149340612690245,43.05914977235276,2885.9771459408576
7,0.49877841416815805,41.359786857408004,2721.3910016646914,0.4987784141681578,41.35978685740802,2721.391001664693,0.4987784141681578,41.35978685740801,2721.391001664693
